epoch,step,train_Energy_MAE,train_Energy_RMSE,train_Force_MAE,train_Force_RMSE,train_Magmom_MAE,train_Magmom_RMSE,train_Stress_MAE,train_Stress_RMSE,train_Total_Loss,val_Energy_MAE,val_Energy_RMSE,val_Force_MAE,val_Force_RMSE,val_Magmom_MAE,val_Magmom_RMSE,val_Stress_MAE,val_Stress_RMSE,val_Total_Loss
0,7,,,,,,,,,,0.3221569061279297,0.3221569061279297,3.459219215073972e-06,4.916350462735863e-06,0.0,0.0,0.9454625248908997,1.6375876665115356,0.37195441126823425
0,7,0.330674409866333,0.330674409866333,4.456299848243361e-06,6.9258944677130785e-06,0.0,0.0,1.8616962432861328,3.2245490550994873,1.6323872804641724,,,,,,,,,
